ts,REFERENCE_PRICE,STRATEGY1,STRATEGY2,STRATEGY3
02:24.3,103.343311,103.493254,103.495892,103.502184
02:29.6,103.43535,103.506849,103.48916,103.447004
02:34.9,103.347331,103.489419,103.506599,103.499849
02:39.5,103.33937,103.482099,103.519936,103.480565
02:44.8,103.368414,103.496725,103.555258,103.504325
02:49.3,103.312346,103.471811,103.497055,103.490454
02:54.9,103.344979,103.503632,103.501594,103.504473
02:59.8,103.320764,103.499162,103.489015,103.504772
03:04.5,103.381456,103.489692,103.503951,103.462214
03:09.5,103.362739,103.501924,103.457894,103.478633
03:15.0,103.441735,103.480977,103.514293,103.503838
03:19.9,103.344325,103.486421,103.486165,103.543128
03:23.1,103.383341,103.498938,103.522057,103.500649
03:29.8,103.348729,103.526834,103.528721,103.475706
03:34.8,103.381495,103.518566,103.507879,103.469817
03:39.3,103.348312,103.481354,103.496142,103.510571
03:44.8,103.351283,103.486181,103.497108,103.49185
03:49.2,103.380044,103.492181,103.517463,103.499742
03:54.8,103.386032,103.527489,103.49557,103.478799
04:00.0,103.35424,103.56168,103.537224,103.463348
04:04.3,103.388859,103.487437,103.523673,103.472949
04:09.9,103.363112,103.497769,103.54626,103.48781
04:14.4,103.32946,103.49918,103.485898,103.484722
04:20.0,103.351444,103.487408,103.461761,103.491402
04:24.9,103.3871,103.507261,103.488868,
04:29.7,103.369246,103.513309,103.486171,103.47708
04:34.5,103.367856,103.502123,103.472592,103.503384
04:39.5,103.345724,103.513696,103.493712,103.493348
04:44.5,103.436313,103.488951,103.471054,103.472061
04:50.0,103.296261,103.469807,103.468888,103.476839
04:54.6,103.385795,103.514196,103.491219,103.494298
04:59.9,103.355473,103.548464,103.521476,103.506668
05:04.8,103.362204,103.511186,103.477558,103.504186
05:09.8,103.308862,103.511284,103.4839,103.570125
05:14.9,103.384302,103.523177,103.45779,103.48835
05:20.0,103.389303,103.506487,103.484115,103.546802
05:24.4,103.37322,103.494612,103.42629,103.498527
,,,,
05:34.7,103.361531,103.495217,103.497173,103.483601
05:40.0,103.248729,103.488567,103.503494,103.472
05:44.7,103.361859,103.484251,103.549778,103.476531
05:50.0,103.327178,103.501366,103.497602,103.534081
05:54.8,103.364016,103.51685,103.607633,103.547634
05:59.9,103.318778,103.494548,103.555139,103.532269
06:04.4,103.361038,103.505981,103.496989,103.490325
06:09.4,103.313221,103.496941,103.490926,103.526499
06:14.8,103.354853,103.516871,103.497667,103.553837
06:19.2,103.36343,103.552523,103.504759,103.55578
06:23.6,103.38946,103.480873,103.49843,103.503323
06:29.9,103.36382,103.49608,103.554338,103.509463
06:34.3,103.363275,103.472637,103.472234,103.499279
06:39.6,103.355225,103.516295,103.481548,103.535559
06:44.9,103.365154,103.48858,103.503736,103.554936
06:49.7,103.34535,103.523365,103.511921,103.491858
06:54.7,103.381292,103.525862,103.478328,103.53785
06:59.6,103.351323,103.46813,103.537654,103.521364
07:04.9,103.403349,103.536401,103.543318,103.511695
07:09.3,103.39327,103.538033,103.497507,103.567437
07:15.0,103.368242,103.510701,103.519523,103.471282
07:19.2,103.280835,103.503136,103.499617,103.564211
07:24.8,103.369665,103.495728,103.506022,103.534332
07:29.9,103.342601,103.502013,103.491344,103.530572
07:33.7,103.403273,103.505895,103.434468,103.505445
07:39.6,103.362939,103.517927,103.544652,103.537529
07:44.1,103.301122,103.496672,103.472412,103.487337
07:48.3,103.374694,103.477952,103.517122,103.415711
07:54.9,103.330475,103.50044,103.506132,103.51085
07:59.7,103.369108,103.443429,103.516962,103.511191
08:05.0,103.368026,103.49884,103.685462,103.527183
08:10.0,103.36662,103.494424,103.511305,103.555097
08:14.5,103.433666,103.502093,103.532244,103.518353
08:19.7,103.413212,103.496694,103.497531,103.503268
08:24.1,103.341598,103.482766,103.470642,103.541768
08:29.9,103.385421,103.509342,103.513042,103.510101
08:34.8,103.30453,103.446457,103.496384,103.507203
08:39.5,103.369367,103.479285,103.486437,103.473359
08:44.5,103.317791,103.514916,103.413259,103.505625
08:49.8,103.347817,103.49218,103.469855,103.466649
08:55.0,103.382486,103.498085,103.501499,103.514292
08:59.7,103.346866,103.453161,103.507895,103.469178
09:04.6,103.373327,103.495199,103.509771,103.512952
09:09.6,103.429369,103.481947,103.49432,103.495381
09:14.9,103.392041,103.475326,103.438758,103.459537
09:18.1,103.328001,103.501505,103.511459,103.491972
09:23.8,103.377216,103.508814,103.480845,103.478842
09:29.7,103.368718,103.543642,103.501765,103.510175
09:33.4,103.334567,103.498264,103.510894,103.463671
09:39.5,103.365518,103.517448,103.554696,103.515239
09:44.9,103.33447,103.495373,103.518154,103.492535
09:49.4,103.383201,103.514727,103.50693,103.538428
09:54.2,103.365561,103.508665,103.485743,103.498967
09:59.8,103.350609,103.481336,103.502972,103.51759
10:04.4,103.358078,103.503502,103.503876,103.486825
10:09.2,103.321225,103.501633,103.486849,103.48311
10:14.6,103.329751,103.494266,103.500617,103.532461
10:18.5,103.340563,103.471895,103.521662,103.490898
10:24.3,103.40932,103.505443,103.477171,103.513041
10:29.6,103.380199,103.517437,103.503706,103.505302
10:34.8,103.342104,103.496247,103.511047,103.497309
10:39.9,103.359361,103.504577,103.501191,103.464433
10:44.7,103.39407,103.479366,103.500804,103.527534
10:50.0,103.364216,103.480959,103.48581,103.505401
10:54.7,103.410779,103.508473,103.506382,103.517035
10:59.7,103.357412,103.500024,103.508342,103.486236
11:04.5,103.338129,103.498796,103.498627,103.510955
11:09.6,103.384284,103.510484,103.485533,103.5351
11:14.8,103.319987,103.522932,103.547801,103.546155
11:19.7,103.402603,103.508474,103.459605,103.494401
11:24.9,103.341442,103.493885,103.498099,103.566815
11:30.0,103.393853,103.502139,103.488155,103.514035
11:34.6,103.391953,103.393878,103.491916,103.5396
11:39.7,103.379781,103.500975,103.515301,103.476202
11:44.8,103.363728,103.531814,103.502458,103.484934
11:49.6,103.353016,103.503921,103.5064,103.483192
11:54.5,103.389588,103.476468,103.591618,103.546242
11:59.8,103.401343,103.48103,103.458502,103.50421
12:04.9,103.375841,103.438642,103.498593,103.56295
12:09.8,103.353836,103.53293,103.508917,103.513884
12:14.7,103.374414,103.50585,103.510866,103.5181
12:19.5,103.335353,103.512871,103.506342,103.527282
12:25.0,103.301674,103.505219,103.550083,103.563482
12:29.9,103.359712,103.510534,103.502652,103.491496
12:35.0,103.308268,103.542295,103.511877,103.549491
12:39.1,103.458298,,103.46198,103.512957
12:44.5,103.359906,103.496371,103.510426,103.509334
12:50.0,103.381091,103.520461,103.496082,103.57195
12:55.0,103.381073,103.482873,103.551922,103.501966
12:59.7,103.367254,103.532504,103.488181,103.487878
13:04.9,103.381572,103.504211,103.494289,103.502492
13:09.6,103.315538,103.446491,103.483829,103.48181
13:14.5,103.375345,103.493848,103.499983,103.520807
13:19.8,103.3687,103.526252,103.448865,103.509801
13:25.0,103.391212,103.498736,103.497595,103.468237
13:30.0,103.366324,103.49462,103.527274,103.538613
13:34.1,103.34793,103.494874,103.515687,103.506553
13:38.6,103.369756,103.488744,103.578951,
13:44.8,103.30866,103.437299,103.499244,103.512835
13:49.8,103.352519,103.49732,103.428158,103.512133
13:54.6,103.367363,103.502454,103.482679,103.522017
13:59.8,103.398451,103.516973,103.518291,103.456907
14:04.9,103.356539,103.513008,103.483776,103.449341
14:09.9,103.363976,103.496982,103.499212,103.469778
14:14.3,103.366322,103.576448,103.538399,103.530869
14:19.0,103.374289,103.484481,103.486905,103.502476
14:24.9,103.355636,103.498885,103.511229,103.559837
14:29.7,103.336726,103.502494,103.50306,103.515041
14:34.8,103.364729,103.49441,103.511552,103.515602
14:39.9,103.365035,103.541234,103.486322,103.495187
14:44.7,103.371545,103.503521,103.515531,103.504136
14:49.9,103.358201,103.480668,103.488699,103.504303
14:55.0,103.335295,103.488481,103.49526,103.515797
14:59.8,103.365861,103.515185,103.416276,103.548678
15:05.0,103.367282,103.499272,103.455702,103.55643
15:10.0,103.366242,103.477735,103.503978,103.492343
15:14.6,103.382518,103.492707,103.502072,103.512105
15:19.3,103.393647,103.513673,103.492662,103.575872
15:24.9,103.368753,103.549609,103.518636,103.519966
15:29.9,103.377325,103.505826,103.508543,103.548975
15:33.2,103.367196,103.504005,103.500368,103.503852
15:39.4,103.381796,103.453004,103.569119,103.501861
15:44.9,103.363359,103.494835,103.529007,103.525123
15:49.7,103.31915,103.508201,103.500974,103.548487
15:54.1,103.378447,103.520624,103.491162,103.519999
15:58.6,103.373634,103.503826,103.520803,103.54903
16:05.0,103.369159,103.497258,103.511526,103.527243
16:09.9,103.425281,103.519284,103.455309,103.510551
16:14.4,103.368734,103.512598,103.524076,103.538519
16:19.7,103.388664,103.507365,103.50379,103.505595
16:24.5,103.358599,103.517143,103.476783,103.519334
16:29.5,103.408303,103.499959,103.513872,103.479508
16:34.4,103.375322,103.5028,103.500959,103.504617
16:40.0,103.372609,103.546814,103.568647,103.553308
16:44.7,103.382065,103.521544,103.562977,103.519121
16:49.3,103.36407,103.517613,103.59459,103.512074
16:54.8,103.3967,103.51944,103.50859,103.523595
16:59.8,103.393815,103.501003,103.494211,103.528457
17:05.0,103.366342,103.513699,103.473173,103.517068
17:09.3,103.382256,103.520089,103.514963,103.507844
17:15.0,103.366808,103.488921,103.514484,103.481134
17:19.7,103.262337,103.568685,103.502608,103.496148
17:24.9,103.382053,103.532257,103.449044,103.56109
17:29.0,103.380534,103.524293,103.570556,103.513842
17:34.9,103.358039,103.493092,103.478745,103.506891
17:39.4,103.391461,103.489682,103.511263,103.600497
17:44.4,103.308743,103.531643,103.512651,103.530637
17:49.8,103.394222,103.518714,103.491935,103.545648
17:55.0,103.344989,103.535557,103.555212,103.517418
17:59.9,103.368977,103.514892,103.51055,103.511799
18:04.9,103.377064,103.451415,103.558212,103.526364
18:09.9,103.393421,103.509874,103.553272,103.519767
18:15.0,103.356464,103.550771,103.544372,103.517828
18:19.8,103.363969,103.530175,103.513453,103.518028
18:24.0,103.388469,103.561541,103.504113,
18:29.2,103.365798,103.503756,103.518619,103.506323
18:34.6,103.372577,103.499641,103.525822,103.529877
18:40.0,103.347575,103.520331,103.51031,103.53588
18:44.2,103.426236,103.54028,103.518829,103.565357
18:49.5,103.379179,103.50711,103.560982,103.488764
18:54.7,103.369877,103.531623,103.491671,103.537243
18:59.3,103.390736,103.508576,103.547708,103.525394
19:04.8,103.389213,103.523359,103.518626,103.487301
19:09.2,103.383962,103.530917,103.489513,103.58358
19:14.9,103.375455,103.501811,103.485769,103.520969
19:20.0,103.358548,103.520255,103.476593,103.511092
19:24.7,103.363302,103.432249,103.560887,103.519709
19:29.5,103.364961,103.49109,103.523229,103.507855
19:34.6,103.406148,103.525412,103.572917,103.501401
19:39.6,103.388931,103.511778,103.521905,103.520265
19:44.8,103.389814,103.507076,103.507989,103.473909
19:49.4,103.312758,103.53273,103.4626,103.520849
19:53.4,103.37567,103.489048,103.452349,103.510189
19:59.8,103.377027,103.513096,103.521562,103.526958
20:04.8,103.373018,103.526096,103.545695,103.54371
20:09.7,103.39131,103.516418,103.524502,103.442563
20:14.4,103.369691,103.470026,103.525548,103.488121
20:19.8,103.34157,103.541304,103.560477,103.508448
20:24.7,103.329515,103.540595,103.552773,103.502773
20:29.9,103.373891,103.546,103.51216,103.481242
20:34.4,103.368845,103.494328,103.552837,103.549214
20:39.8,103.355969,103.559611,103.520134,103.500887
20:44.8,103.383783,103.518537,103.467243,103.527991
20:49.4,103.38978,103.512493,103.529318,103.606275
20:54.8,103.379677,103.496371,103.514725,103.525973
20:59.9,103.371619,103.504044,103.535073,103.533522
21:04.6,103.410702,103.540457,103.525641,103.542504
21:09.8,103.377855,103.520711,103.522189,103.558143
21:14.4,103.392397,103.522541,103.540811,103.431769
21:19.8,103.306606,103.52573,103.530451,103.527381
21:24.8,103.394348,103.500566,103.539229,103.545507
21:29.9,103.37112,103.525538,103.474439,103.517413
21:34.9,103.402019,103.549392,103.524587,103.551527
21:39.8,103.367204,103.501881,103.51832,103.506443
21:44.8,103.383286,103.498602,103.489588,103.528584
21:50.0,103.383575,103.550446,103.568622,103.520276
21:54.9,103.390401,103.489815,103.459249,103.541735
21:59.9,103.416637,103.48058,103.547206,103.523497
22:04.9,103.394179,103.539234,103.550425,103.526093
22:08.3,103.387038,103.552618,103.522007,103.52079
22:14.4,103.414801,103.539349,103.524751,103.522306
22:19.9,103.307682,103.531365,103.52752,103.52962
22:24.8,103.395241,103.46458,103.543241,103.531998
22:29.5,103.400457,103.526233,103.521778,103.534868
22:34.2,103.402461,103.55831,103.560119,103.538792
22:39.3,103.415204,103.561027,103.554487,103.5446
22:44.9,103.46279,103.502349,103.515678,103.544803
22:49.5,103.381657,103.649955,103.521897,103.536525
22:54.4,103.352683,103.553567,103.535223,103.534674
22:59.6,103.375791,103.51994,103.428491,103.518659
23:04.3,103.40606,103.5026,103.507909,103.521499
23:09.8,103.316061,103.530322,103.53763,103.523247
23:15.0,103.39692,103.545036,103.528538,103.540179
23:19.2,103.425903,103.560774,103.551243,103.544748
23:24.7,103.431569,103.510688,103.523294,103.506806
23:29.8,103.389507,103.554768,103.581294,103.531983
23:34.8,103.233774,103.555893,103.525291,103.560504
23:40.0,103.408688,103.536844,103.551585,103.541321
23:44.0,103.415757,103.526327,103.484808,103.544368
23:49.6,103.392954,103.543357,103.536791,103.530598
23:54.9,103.363527,103.564109,103.53813,103.532523
23:59.5,103.398669,103.540747,103.549789,103.408257
24:04.9,103.423822,103.538471,103.529651,103.5917
24:09.4,103.371649,103.531752,103.528805,103.503786
24:15.0,103.384583,103.526417,103.546024,103.524436
24:19.5,103.386081,103.535058,103.515174,103.540318
24:24.9,103.342982,103.579269,103.518014,103.523069
24:29.8,103.412314,103.541699,103.514331,103.48008
24:34.9,103.428948,103.549396,103.529831,103.50854
24:39.4,103.387929,103.516833,103.539779,103.513394
24:44.4,103.386479,103.526816,103.481536,103.548274
24:50.0,103.482516,103.521678,103.541226,103.535355
24:54.8,103.396671,103.567081,103.54578,103.537954
24:59.6,103.418019,103.419193,103.500218,103.590327
25:05.0,103.359407,103.579999,103.545159,103.539249
25:09.8,103.415579,103.511832,103.548356,103.557002
25:15.0,103.363774,103.540082,103.489448,103.538899
25:20.0,103.393044,103.499643,103.528795,103.546864
25:24.9,103.3801,103.560347,103.47948,103.541321
25:29.9,103.4156,103.54738,103.537199,103.528229
25:35.0,103.397703,103.533394,103.533953,103.544639
25:39.9,103.386759,103.521107,103.533252,103.544846
25:44.6,103.398227,103.507285,103.564122,103.541806
25:49.9,103.424495,103.545873,103.542079,103.499459
25:54.6,103.440622,103.528315,103.497709,103.49046
25:59.8,103.390985,103.449488,103.501411,103.550538
26:04.8,103.434001,103.528394,103.532128,103.536718
26:10.0,103.388483,103.532323,103.560852,103.525751
26:15.0,103.458171,103.577178,103.495785,103.619834
26:20.0,103.369919,103.506369,103.543967,103.542849
26:24.5,103.401642,103.536686,103.450638,103.546147
26:30.0,103.393572,103.577546,103.610847,103.521388
26:35.0,103.397218,103.56434,103.533369,103.595125
26:40.0,103.416777,103.543746,103.613125,103.601484
26:44.7,103.486034,103.64956,103.549173,103.529389
26:50.0,103.397589,103.577529,103.55198,103.588062
26:54.8,103.409451,103.558886,103.528199,103.576556
26:58.9,103.413022,103.529214,103.55168,103.55744
27:05.0,103.416375,103.467046,103.538286,103.541083
27:09.7,103.370511,103.416342,103.538342,103.483041
27:14.6,103.383917,103.533952,103.541478,103.541514
27:20.0,103.393816,103.496844,103.517563,103.484796
27:24.6,103.31497,103.513397,103.549501,103.505411
27:29.2,103.421514,103.535213,103.57223,103.546119
27:34.8,103.408429,103.562432,103.542479,103.550107
27:38.9,103.450034,103.548794,103.527872,103.521037
27:44.9,103.426963,103.566696,103.52949,103.589916
27:49.3,103.397359,103.542894,103.586308,103.524413
27:55.0,103.40296,103.554866,103.509087,103.547274
27:59.9,103.41453,103.570525,103.532938,103.516561
28:04.3,103.465191,103.526793,103.556755,103.589249
28:09.9,103.401945,103.569059,103.602455,103.477604
28:14.9,103.441797,103.536593,103.5406,103.494965
28:19.9,103.370876,103.527443,103.52712,103.562907
28:24.8,103.461983,103.519352,103.531499,103.531212
28:29.9,103.398584,103.536064,103.554708,103.554771
28:34.9,103.374745,103.571364,103.499706,103.511832
28:39.7,103.408868,103.522144,103.547077,103.60453
28:44.4,103.386712,103.542029,103.584544,103.562606
28:49.6,103.46552,103.485707,103.571246,103.491147
28:54.2,103.415802,103.571098,103.555344,103.504952
28:59.7,103.378368,103.561923,103.55043,103.530039
29:04.2,103.415195,103.516176,103.533487,103.557009
29:09.9,103.409011,103.568688,103.474251,103.545163
29:14.9,103.449421,103.55002,103.546897,103.458439
29:19.4,103.408414,103.544873,103.505178,103.532561
29:24.6,103.390442,103.512151,103.544768,103.580226
29:30.0,103.388343,103.499605,103.576764,103.558113
29:34.9,103.423276,103.560278,103.562687,103.547298
29:39.5,103.372951,103.552955,103.552586,103.549344
29:44.3,103.405516,103.528873,103.5484,103.55087
,,,,
29:54.6,103.404798,103.521849,103.553188,103.550541
29:59.4,103.404376,103.552555,103.539185,103.59844
30:04.9,103.38965,103.576305,103.558898,103.536711
30:10.0,103.490586,103.543246,103.558605,103.579672
30:14.8,103.36247,103.547502,103.586314,103.518502
30:19.8,103.39983,103.568194,103.549502,103.536555
30:24.9,103.41436,103.537554,103.584672,103.548785
30:29.2,103.397539,103.515842,103.557054,103.548765
30:34.3,103.429902,103.554136,103.545537,103.571096
30:40.0,103.424534,103.495575,103.57399,103.549892
